id,Size of chocolate pool,Date of entry,Country funded by,Height of pipe,oompa loomper,longitude,Lattitude,Cocoa farm,Country of factory,Region code,District code,Location,Chocolate consumers in town,Does factory offer tours,Recorded by,Oompa loompa management,Official or Unofficial pipe,Year constructed,Type of pump,management,management_group,Payment scheme,chocolate_quality,chocolate_quantity,chocolate_source,chocolate_source_class,pipe_type
66277,250,3/2/14,,1706,,234.8259322,320.5020763,4,12404,338,3,32,1250,TRUE,Chocolate Lovers Consultants Ltd,0,,2005,7,0,user-group,4,0,1,3,0,0
51433,0,3/17/12,210,2356,212,234.5505355,315.6342598,0,11549,336,5,15,1020,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2009,3,0,user-group,0,0,0,0,0,0
46984,0,7/30/12,406,0,421,231.5474146,323.2655721,1,18341,343,4,54,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,0,0,0,4
16995,0,1/18/14,20,654,257,238.1232074,314.3691936,3,263,333,4,117,1132,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1977,9,0,user-group,0,3,2,7,0,0
5437,0,3/16/12,253,0,94,235.6842871,319.076424,4,8040,326,7,96,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,0,0,0,1,1,0
69354,0,3/19/12,20,0,94,235.7997082,319.1943643,6,246,326,7,96,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,7,0,user-group,4,0,0,3,0,0
3529,0,3/9/12,130,0,123,235.9048639,318.6633126,7,1272,326,5,23,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,14,0,user-group,4,0,1,3,0,0
52484,0,1/18/14,718,1039,70,235.2262016,319.1001645,4,4852,338,4,81,1560,TRUE,Chocolate Lovers Consultants Ltd,,Unofficial pipe,2003,9,0,user-group,6,0,0,5,0,3
7664,12200,2/25/14,168,1205,5,235.3478504,315.1103712,0,230,335,3,60,2050,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2007,3,0,user-group,2,0,0,6,1,0
48287,0,7/19/12,11,0,21,233.8865873,315.4077884,0,2931,337,4,27,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,2,0,0,0
44866,0,11/4/13,12,0,2,233.8818411,321.8240516,1,592,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,7,Unofficial pipe,0,3,0,user-group,3,0,0,2,1,0
19702,0,10/16/13,20,0,817,231.7963778,319.9452695,5,103,339,5,73,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,6,0,user-group,0,0,2,3,0,0
4379,0,1/30/14,20,0,29,233.5987581,321.7780373,1,823,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,1,user-group,4,0,0,3,0,1
35420,0,7/27/12,20,0,5,230.9510222,323.788924,1,5730,343,2,4,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,3,0,user-group,0,0,2,0,0,0
55365,0,2/8/14,41,1569,32,230.9116917,322.0694609,5,6510,341,2,30,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1993,3,0,user-group,6,0,1,0,0,1
1267,220,2/22/14,53,1871,395,235.5266622,320.7083528,4,10001,346,3,57,1236,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2008,14,0,user-group,4,0,0,1,1,0
72262,0,3/24/14,11,1762,9,234.9113713,313.9511421,3,11683,335,4,97,1030,,Chocolate Lovers Consultants Ltd,0,Official pipe,2000,3,0,user-group,6,0,2,0,0,0
22093,0,7/29/12,20,0,40,232.6302871,322.4686706,1,7204,344,6,52,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,0,2,5,0,2
5619,0,1/22/14,56,1563,83,230.5461957,319.2796256,5,1329,340,2,90,1170,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,1990,9,7,commercial,0,0,0,3,0,2
68283,0,4/14/12,20,0,29,233.0351618,316.41104,8,12049,337,2,85,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
44928,0,1/26/14,32,964,214,230.4427197,318.185813,5,1733,340,2,90,1350,TRUE,Chocolate Lovers Consultants Ltd,9,Official pipe,2017,3,8,parastatal,0,0,3,1,1,0
9724,0,8/15/12,39,0,31,233.1389149,315.9840297,8,5571,337,7,74,0,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,5,0,1,5,0,2
31063,0,3/4/14,467,1696,488,236.4164531,319.7614494,4,14932,346,6,71,1240,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2016,3,0,user-group,0,0,3,1,1,0
49009,700,3/8/12,88,345,89,238.9643814,317.7333467,6,2070,385,44,9,2280,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2010,4,0,user-group,3,1,0,5,0,2
35562,4200,3/17/12,210,2315,212,234.57176,315.6533385,0,16013,336,5,15,1015,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2009,3,0,user-group,2,0,0,0,0,0
38882,0,8/5/12,189,579,189,237.4457106,318.6925473,6,3579,330,7,69,1001,FALSE,Chocolate Lovers Consultants Ltd,3,Official pipe,2014,9,3,commercial,0,1,2,4,2,3
44019,0,2/7/14,12,0,424,233.3373234,320.3604273,4,13523,339,2,94,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,0,0,3,5,0,2
594,0,3/28/14,20,1802,5,236.609221,321.7240779,2,7317,327,3,26,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1975,9,0,user-group,0,0,0,3,0,3
56858,205,3/13/14,23,1650,82,235.5932041,321.611585,4,17196,349,31,89,1250,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2007,3,0,user-group,4,0,0,6,1,0
54625,700,3/12/12,20,2579,23,233.9481568,315.7663883,0,11579,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,5,0,0,0,0,0
1983,0,3/10/14,48,1220,5,235.7517205,320.9477193,4,3865,346,2,84,1280,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2007,9,0,user-group,0,6,0,5,0,3
7500,0,1/25/14,765,186,1238,239.6437848,315.0243127,3,10193,405,63,116,1350,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2000,9,0,user-group,6,0,0,5,0,3
64761,0,2/2/14,,1810,,234.8097302,319.9972206,4,6626,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1995,0,0,user-group,6,0,1,3,0,2
1875,400,2/22/12,179,2736,23,234.0227092,315.8611323,0,918,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
53128,0,4/10/12,22,0,157,236.711461,318.5510029,6,137,326,0,68,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,1,0,5,0,2
66003,0,2/26/12,39,2176,23,234.2398454,315.6119754,0,12972,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1989,3,0,user-group,0,0,0,0,0,0
61859,0,4/2/12,489,0,265,233.5885502,316.0731288,7,18072,337,3,79,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,1,user-group,5,0,0,6,1,0
11991,0,2/28/14,,1761,,234.8729663,320.456555,4,980,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1995,9,0,user-group,6,0,1,5,0,3
61883,700,3/14/12,128,517,121,236.4866906,316.9176015,7,339,330,4,43,1500,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2013,15,0,user-group,3,0,1,5,0,2
28946,250,3/19/12,23,0,280,238.89552,318.5475387,6,1946,331,2,24,1060,TRUE,Chocolate Lovers Consultants Ltd,3,Unofficial pipe,2010,14,3,commercial,4,0,0,3,0,0
35265,0,12/3/12,293,2369,291,234.5160906,315.7060624,0,4488,336,5,15,1020,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2003,3,0,user-group,5,0,1,0,0,0
10168,400,4/1/12,81,493,5,236.6614712,316.615502,7,10114,330,5,98,1400,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2001,15,0,user-group,3,0,0,5,0,2
17039,0,3/27/12,22,0,157,236.4352686,317.7744915,7,3134,326,2,68,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
23836,400,2/23/12,243,1927,5,234.9175002,315.8376039,7,3648,336,5,15,1040,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
13005,0,1/31/14,59,0,5,233.9095836,321.6298081,4,13767,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,1,0,0,5,0,2
48387,700,1/15/14,41,1074,32,229.6615947,320.1793926,5,2945,341,4,19,2230,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1990,3,0,user-group,3,0,1,6,1,1
34871,0,3/20/14,11,1301,196,235.7222896,314.4020498,0,6178,335,5,60,0,FALSE,Chocolate Lovers Consultants Ltd,1,Official pipe,1995,4,2,other,5,0,0,5,0,2
26746,250,2/26/14,20,1558,5,237.1993133,320.5408322,2,1075,346,5,2,1200,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2017,14,7,commercial,4,0,0,3,0,0
45585,0,2/23/12,20,2205,23,234.1796718,315.6873528,0,6043,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1990,3,0,user-group,0,0,0,0,0,0
64061,250,2/27/12,20,443,5,239.0730737,318.0949926,6,127,331,4,102,1300,TRUE,Chocolate Lovers Consultants Ltd,5,Unofficial pipe,2013,3,4,user-group,4,1,1,2,1,0
32823,0,7/12/12,16,0,36,231.5707984,323.4834079,1,5636,343,3,38,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,3,0,0,6,1,0
56067,0,3/11/12,20,0,157,236.3221827,318.9696812,6,,326,4,106,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,7,0,user-group,0,1,2,3,0,1
7950,0,3/16/14,39,2211,31,236.2608993,322.1135935,4,6212,327,7,72,1150,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2006,3,0,user-group,5,0,1,6,1,0
43037,206,3/3/14,29,1712,5,237.4603338,321.6846633,2,7450,328,5,20,1020,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2013,3,4,user-group,4,0,0,0,0,0
40684,0,1/19/14,56,1499,83,230.4940503,319.4264618,5,2976,340,2,90,1100,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,1990,9,7,commercial,0,0,0,7,0,3
35184,0,2/15/14,68,399,4,239.0332633,316.5778428,7,10637,405,14,104,1200,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2015,9,0,user-group,0,1,0,5,0,3
12911,700,3/4/12,226,662,223,237.0802022,318.1248108,6,589,330,2,83,1135,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2000,9,0,user-group,3,0,1,5,0,3
29258,0,1/28/14,8,1747,34,234.881146,320.7277844,4,81,338,2,42,1258,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2004,0,0,user-group,0,0,0,3,0,2
26477,0,3/5/14,20,1738,16,237.6016562,321.7529026,2,7078,328,2,22,1001,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,2012,3,6,commercial,3,0,1,0,0,0
60829,0,1/18/14,806,1382,163,234.6071777,320.9161785,4,3588,338,2,42,1669,TRUE,Chocolate Lovers Consultants Ltd,9,Official pipe,2013,3,8,parastatal,0,0,3,1,1,0
43864,250,2/12/14,20,1735,29,236.5576984,319.6928274,4,1208,346,5,71,1200,FALSE,Chocolate Lovers Consultants Ltd,5,Unofficial pipe,2002,3,4,user-group,4,1,1,0,0,3
10001,230,3/16/12,23,365,18,238.3606082,318.3661823,6,6269,331,2,24,1020,FALSE,Chocolate Lovers Consultants Ltd,6,Official pipe,2012,6,3,commercial,4,0,0,6,1,0
29210,1200,3/2/14,163,1760,82,235.4611214,320.3835889,4,2614,346,3,57,1260,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2008,3,0,user-group,3,0,1,0,0,0
66516,0,2/8/14,56,1305,83,234.2159896,320.5886943,4,294,338,2,42,1215,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1999,8,0,user-group,0,0,0,5,0,2
66830,220,3/15/14,13,1488,10,237.0923899,321.8111042,2,6069,328,8,12,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2007,3,4,user-group,3,0,0,0,0,0
45888,0,3/1/12,288,280,285,238.5525631,316.5379881,7,1121,385,54,108,1001,TRUE,Chocolate Lovers Consultants Ltd,9,Official pipe,2011,7,8,parastatal,0,0,0,3,0,0
64276,0,2/4/14,20,0,5,233.3176585,320.1553052,4,14850,339,2,94,0,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,0,0,0,5,0,2
11338,0,1/25/14,16,1695,55,234.3863828,323.1781118,1,3987,345,3,1,3200,TRUE,Chocolate Lovers Consultants Ltd,4,,2003,12,1,user-group,0,0,0,5,0,2
53080,2200,2/4/14,11,695,9,237.4547528,313.9924777,3,14089,335,2,62,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1989,4,0,user-group,2,0,0,3,0,2
67981,700,3/18/12,81,452,32,236.6656679,316.855586,7,8846,330,4,43,1200,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,1989,15,0,user-group,3,0,1,5,0,2
47823,0,3/22/12,130,0,23,236.6743554,318.6856797,6,,326,4,106,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,0,user-group,2,0,0,0,0,1
29567,0,3/3/14,11,1051,9,236.0505355,314.3766596,3,17011,335,6,10,1180,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,1999,15,1,user-group,5,0,1,5,0,2
21415,400,3/22/14,332,893,333,237.9144795,320.5064802,2,4013,328,4,18,1300,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2015,3,0,user-group,3,0,0,0,0,0
32448,250,3/17/12,23,203,307,238.6891745,318.3162508,6,680,331,2,24,1030,FALSE,Chocolate Lovers Consultants Ltd,8,Official pipe,2016,6,3,commercial,4,0,0,6,1,0
1100,0,3/13/14,20,1705,29,234.9229164,313.887383,3,2547,335,4,97,1060,,Chocolate Lovers Consultants Ltd,0,Official pipe,2012,3,0,user-group,6,0,0,0,0,0
55042,0,4/17/12,22,0,5,235.9156682,320.2943815,4,2960,326,2,28,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,0,user-group,0,0,0,0,0,0
46755,300,3/14/12,20,2341,23,234.0228977,315.7264503,0,3443,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,6,Unofficial pipe,1994,3,5,user-group,3,0,0,0,0,0
5257,0,10/23/13,80,1582,72,234.3227977,322.0146956,1,25,342,2,17,1300,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,2011,8,1,user-group,0,0,0,5,0,2
45798,1700,2/12/14,3,660,3,237.0627479,313.6390428,3,6919,335,2,62,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2005,15,0,user-group,2,0,0,3,0,2
6158,0,3/18/14,13,1279,10,237.0972927,321.7359173,2,7365,328,8,12,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2012,3,4,user-group,3,0,0,0,0,0
14693,400,3/1/12,69,466,5,237.7614809,317.9440626,6,4634,330,3,49,1090,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2009,3,0,user-group,3,0,1,6,1,0
24781,0,7/27/12,51,0,41,231.626537,323.2797121,1,4260,343,4,54,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
723,0,2/6/14,1000,566,1086,238.3966758,314.0874371,3,10008,415,64,3,1130,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2017,4,0,user-group,0,0,0,3,0,2
34099,450,1/18/14,45,1457,5,230.3839863,320.6413676,5,9094,341,3,45,1530,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2014,3,0,user-group,3,0,0,0,0,0
10237,0,2/25/14,123,1803,38,235.519909,320.7591225,4,1176,346,2,84,1225,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2013,3,0,user-group,0,0,0,0,0,0
13194,0,8/12/12,15,1022,5,231.5066991,317.3802836,8,12735,340,3,14,2000,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1997,8,0,user-group,0,0,2,5,0,2
56566,0,1/31/14,,1723,,234.744543,319.9688052,4,16002,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1995,9,0,user-group,6,0,2,5,0,3
32700,0,7/20/12,405,0,1134,233.7429316,315.4306308,0,156,337,4,27,0,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,0,3,7,commercial,3,0,0,0,0,0
57045,0,4/15/12,20,0,29,233.0244335,316.4229114,8,5002,337,2,85,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
19058,0,1/20/14,20,1543,5,230.2922438,320.5388947,5,1547,341,3,45,1450,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2011,3,4,user-group,0,0,1,6,1,0
47473,0,10/21/13,7,0,11,234.160076,321.5779643,4,12277,342,7,13,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,8,1,user-group,0,0,0,5,0,2
46689,230,3/26/12,32,561,171,238.3513476,319.7215685,2,18796,329,7,113,1250,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1980,14,0,user-group,4,2,0,6,1,0
58643,0,3/29/14,251,1529,250,237.6065233,321.7102511,2,1551,328,2,20,1001,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,2012,3,6,commercial,3,0,1,0,0,0
57483,0,10/26/13,240,1438,241,233.8126756,323.237693,1,18738,345,4,51,1250,,Chocolate Lovers Consultants Ltd,0,Official pipe,2000,8,0,user-group,6,0,1,5,0,2
35418,1200,2/14/14,869,1209,934,235.5842655,314.5082416,0,15384,335,3,60,1650,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2017,12,0,user-group,3,0,2,5,0,2
71757,220,2/28/12,267,448,261,238.3895133,318.6693678,6,1056,331,2,24,1030,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2008,6,5,user-group,4,0,0,6,1,0
65702,0,2/2/14,20,1574,5,230.7169391,321.5632572,5,11427,341,2,30,1012,TRUE,Chocolate Lovers Consultants Ltd,5,Unofficial pipe,2015,6,4,user-group,6,0,0,6,1,0
28602,6200,3/6/12,11,1560,74,235.4799561,317.3061244,7,1515,336,2,53,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1999,3,0,user-group,2,0,0,0,0,0
72835,0,2/24/12,1882,495,5,237.8764683,318.0656681,6,9486,330,3,49,1250,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2001,15,0,user-group,0,3,1,5,0,2
46163,0,8/22/12,45,2003,5,231.6668239,316.3458429,8,3972,340,3,14,1300,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1977,3,0,user-group,0,0,0,0,0,0
14023,0,10/3/13,98,0,5,231.9001083,321.5361535,5,2,342,6,48,0,TRUE,Chocolate Lovers Consultants Ltd,9,Official pipe,0,8,8,parastatal,6,0,1,5,0,2
70375,0,3/15/14,70,168,62,239.4122527,318.1354788,6,2394,332,4,78,1089,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1975,7,0,user-group,0,1,2,3,0,3
44644,0,4/17/12,68,0,5,236.2336497,320.2666004,4,12532,326,2,28,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,1,0,user-group,0,0,0,3,0,1
64910,0,7/4/12,72,1901,35,234.6377203,315.8971867,7,1447,336,5,15,1120,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,12,0,user-group,0,0,0,7,0,2
35853,0,1/31/14,7,0,5,0,325,1,11439,342,2,17,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,16,1,user-group,1,0,0,5,0,2
9168,220,2/21/14,33,1017,27,237.3489223,321.6609714,2,13457,328,7,35,1014,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2013,3,7,commercial,4,0,1,0,0,0
53510,220,1/15/14,97,1665,555,234.7073566,320.2845715,4,6940,338,5,92,1001,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,2009,0,1,user-group,4,0,0,3,0,2
33194,700,1/21/14,18,1209,5,229.7327375,320.250143,5,7471,341,4,19,1340,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2012,3,1,user-group,3,0,0,6,1,1
2080,0,1/16/14,257,0,5,232.4500975,321.7656899,5,592,342,4,7,0,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,0,4,1,user-group,6,0,0,3,0,2
64790,0,2/25/14,68,1459,56,237.063492,319.6146508,2,18308,346,6,71,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2011,14,0,user-group,0,1,0,3,0,1
20047,0,1/17/14,97,1665,85,234.6535728,320.1591189,4,1557,338,5,92,1098,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,2008,8,1,user-group,0,0,0,5,0,2
30550,0,10/22/13,7,0,11,234.3729133,321.242768,4,1510,342,7,13,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,8,1,user-group,0,0,1,5,0,2
18311,0,10/25/13,63,0,60,232.8771383,320.1721108,5,17803,339,4,107,0,,Chocolate Lovers Consultants Ltd,0,Official pipe,0,4,0,user-group,0,0,2,5,0,2
55535,0,2/14/14,11,714,9,234.7493204,313.8515849,0,12828,335,4,97,1068,,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1995,3,0,user-group,6,0,2,0,0,3
46597,0,2/28/12,10,232,8,239.2942424,317.9729123,6,12237,385,44,9,2041,TRUE,Chocolate Lovers Consultants Ltd,3,Unofficial pipe,2014,14,3,commercial,0,0,0,3,0,1
5049,400,2/16/14,41,1656,116,229.9733004,320.516939,5,211,341,3,45,1520,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,1993,3,4,user-group,3,0,1,6,1,0
18115,0,8/2/12,329,0,328,233.2990536,321.9359049,1,12339,344,5,109,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,15,0,user-group,0,0,0,5,0,2
3477,0,9/4/12,3,1889,5,234.5776312,315.9401364,7,156,336,5,15,1050,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1983,3,5,user-group,5,0,2,6,1,0
9573,0,12/18/13,575,1361,625,233.4293952,323.1253949,1,7974,345,4,51,1250,FALSE,Chocolate Lovers Consultants Ltd,4,Official pipe,2012,8,1,user-group,6,0,0,5,0,2
1536,2200,2/16/14,12,1616,337,234.5180166,320.4150714,4,1937,338,2,42,1476,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2011,0,0,user-group,2,0,0,3,0,2
65,700,1/3/14,109,1428,38,236.9241373,321.6423445,2,831,327,8,41,1140,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,5,0,3,6,1,0
23869,0,1/20/14,56,1461,83,230.3633164,319.4670387,5,1329,340,2,90,1075,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,1988,9,7,commercial,0,0,0,3,0,2
25162,250,3/26/12,23,231,307,239.0453841,318.4126129,6,1705,331,2,24,1030,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,2005,6,3,commercial,4,0,0,6,1,0
25703,0,7/19/12,20,0,32,231.7588038,323.9577814,1,8527,343,8,58,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,1,0,0,0
58721,0,3/28/12,11,0,9,233.3215082,316.0021674,8,8230,337,3,79,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,1,user-group,5,0,1,6,1,0
30578,205,10/3/14,58,1480,49,237.2354036,321.7617209,2,8429,328,6,63,1100,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2011,3,4,user-group,4,0,0,0,0,0
69556,0,3/14/12,586,739,388,236.9853646,317.6033139,7,9888,330,2,83,1350,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,2013,15,6,commercial,0,0,0,5,0,2
25302,0,3/15/14,,1180,,235.8611644,321.678338,4,15189,327,2,110,1001,FALSE,Chocolate Lovers Consultants Ltd,6,,2005,3,5,user-group,0,0,0,0,0,0
1866,220,2/7/14,807,1939,352,235.0183664,320.8277206,4,4384,346,4,37,1124,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1999,14,0,user-group,4,0,0,3,0,0
49226,0,4/1/12,20,0,29,233.2728165,316.5538736,8,11972,337,2,85,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,7,0,user-group,4,0,0,3,0,0
63469,0,2/16/14,8,1749,5,235.6837444,320.5630541,4,1208,346,2,84,1600,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,0,0,user-group,0,0,0,3,0,2
62638,0,2/24/14,,1285,,234.1570266,320.0508787,4,10503,338,3,32,1450,TRUE,Chocolate Lovers Consultants Ltd,0,,2005,0,0,user-group,0,0,1,3,0,2
10430,0,3/16/14,,1164,,235.8522242,321.6094265,4,1031,327,2,110,1001,FALSE,Chocolate Lovers Consultants Ltd,6,,2005,3,5,user-group,0,0,0,0,0,0
9270,0,4/7/12,11,0,9,233.2129423,316.0199049,8,4588,337,7,74,0,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,0,3,0,user-group,2,0,1,6,1,0
33605,3200,7/17/12,102,1841,5,231.1876218,317.5254941,8,3054,340,4,95,1220,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1989,4,0,user-group,2,1,0,3,0,2
50809,5200,3/24/12,100,2145,90,234.5491186,315.7997321,7,9026,336,5,15,1058,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2014,3,5,user-group,2,0,0,6,1,0
30826,215,3/28/14,18,1229,14,235.2982029,321.4808639,4,14400,349,31,89,1100,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2003,3,0,user-group,4,0,3,6,1,0
68457,0,2/17/14,11,1215,9,235.7027834,314.5048292,0,629,335,6,10,1480,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,1994,15,1,user-group,5,0,1,5,0,2
50462,0,3/22/14,20,2051,5,236.6723638,321.821368,4,149,327,3,26,1150,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,3,0,user-group,0,0,1,0,0,3
61850,0,7/22/12,20,1200,5,231.1366693,318.3878932,8,12325,340,2,90,1052,FALSE,Chocolate Lovers Consultants Ltd,7,Official pipe,1983,3,7,commercial,0,0,0,0,0,0
24081,0,8/1/12,154,0,344,231.7670304,323.746392,1,10666,343,3,38,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,1,1,1,0
19475,250,3/16/12,23,390,18,238.3747246,318.3622816,6,9365,331,2,24,1050,FALSE,Chocolate Lovers Consultants Ltd,6,Official pipe,2015,6,3,commercial,4,0,0,6,1,0
